	TCGA.3Z.A93Z	TCGA.6D.AA2E	TCGA.A3.3358	TCGA.A3.3387	TCGA.A3.A6NI	TCGA.A3.A6NJ	TCGA.A3.A6NL	TCGA.A3.A6NN	TCGA.A3.A8CQ	TCGA.A3.A8OU	TCGA.A3.A8OV	TCGA.A3.A8OW	TCGA.A3.A8OX	TCGA.AK.3440	TCGA.AK.3458	TCGA.B0.4698	TCGA.B0.4700	TCGA.B0.4706	TCGA.B0.4710	TCGA.B0.4712	TCGA.B0.4810	TCGA.B0.4811	TCGA.B0.4815	TCGA.B0.4816	TCGA.B0.4818	TCGA.B0.4821	TCGA.B0.4852	TCGA.B0.5080	TCGA.B0.5399	TCGA.B0.5400	TCGA.B0.5402	TCGA.B0.5690	TCGA.B0.5691	TCGA.B0.5692	TCGA.B0.5693	TCGA.B0.5694	TCGA.B0.5695	TCGA.B0.5696	TCGA.B0.5697	TCGA.B0.5698	TCGA.B0.5699	TCGA.B0.5700	TCGA.B0.5701	TCGA.B0.5702	TCGA.B0.5703	TCGA.B0.5705	TCGA.B0.5706	TCGA.B0.5707	TCGA.B0.5709	TCGA.B0.5710	TCGA.B0.5711	TCGA.B0.5712	TCGA.B0.5713	TCGA.B0.5812	TCGA.B2.3924	TCGA.B2.5633	TCGA.B2.5635	TCGA.B2.5636	TCGA.B2.5639	TCGA.B2.5641	TCGA.B2.A4SR	TCGA.B4.5377	TCGA.B4.5378	TCGA.B4.5832	TCGA.B4.5834	TCGA.B4.5835	TCGA.B4.5836	TCGA.B4.5838	TCGA.B4.5843	TCGA.B4.5844	TCGA.B8.4146	TCGA.B8.4153	TCGA.B8.4621	TCGA.B8.4622	TCGA.B8.5545	TCGA.B8.5546	TCGA.B8.5549	TCGA.B8.5550	TCGA.B8.5551	TCGA.B8.5552	TCGA.B8.5553	TCGA.B8.A54D	TCGA.B8.A54E	TCGA.B8.A54F	TCGA.B8.A54G	TCGA.B8.A54H	TCGA.B8.A54I	TCGA.B8.A54J	TCGA.B8.A54K	TCGA.B8.A7U6	TCGA.B8.A8YJ	TCGA.BP.4770	TCGA.CJ.5671	TCGA.CJ.5672	TCGA.CJ.5675	TCGA.CJ.5676	TCGA.CJ.5677	TCGA.CJ.5678	TCGA.CJ.5679	TCGA.CJ.5680	TCGA.CJ.5681	TCGA.CJ.5682	TCGA.CJ.5683	TCGA.CJ.5684	TCGA.CJ.5686	TCGA.CJ.5689	TCGA.CJ.6027	TCGA.CJ.6028	TCGA.CJ.6030	TCGA.CJ.6031	TCGA.CJ.6032	TCGA.CJ.6033	TCGA.CW.5580	TCGA.CW.5581	TCGA.CW.5583	TCGA.CW.5584	TCGA.CW.5585	TCGA.CW.5587	TCGA.CW.5588	TCGA.CW.5589	TCGA.CW.5590	TCGA.CW.5591	TCGA.CW.6087	TCGA.CW.6088	TCGA.CW.6090	TCGA.CW.6093	TCGA.CW.6097	TCGA.CZ.4863	TCGA.CZ.4864	TCGA.CZ.4865	TCGA.CZ.4866	TCGA.CZ.5451	TCGA.CZ.5452	TCGA.CZ.5453	TCGA.CZ.5454	TCGA.CZ.5455	TCGA.CZ.5456	TCGA.CZ.5457	TCGA.CZ.5458	TCGA.CZ.5459	TCGA.CZ.5460	TCGA.CZ.5461	TCGA.CZ.5462	TCGA.CZ.5463	TCGA.CZ.5464	TCGA.CZ.5465	TCGA.CZ.5466	TCGA.CZ.5467	TCGA.CZ.5468	TCGA.CZ.5469	TCGA.CZ.5470	TCGA.CZ.5982	TCGA.CZ.5984	TCGA.CZ.5985	TCGA.CZ.5986	TCGA.CZ.5987	TCGA.CZ.5988	TCGA.CZ.5989	TCGA.DV.5565	TCGA.DV.5566	TCGA.DV.5567	TCGA.DV.5568	TCGA.DV.5569	TCGA.DV.5573	TCGA.DV.5574	TCGA.DV.5575	TCGA.DV.5576	TCGA.DV.A4VX	TCGA.DV.A4VZ	TCGA.DV.A4W0	TCGA.EU.5904	TCGA.EU.5905	TCGA.EU.5906	TCGA.EU.5907	TCGA.G6.A5PC	TCGA.G6.A8L6	TCGA.G6.A8L7	TCGA.G6.A8L8	TCGA.GK.A6C7	TCGA.MM.A563	TCGA.MM.A564	TCGA.MM.A84U	TCGA.MW.A4EC	TCGA.T7.A92I
VWCE|220001	1.216894097	0.48868535	-1.218136955	-0.81824139	-0.35097028	0.181151327	-0.006738003	1.41285856	-0.508875899	0.683628225	0.36735858	1.195476117	1.282377083	-2.144730293	1.559450861	-2.267392216	-0.852391395	1.740885151	0.211078025	-1.414453248	0.571808582	0.86144446	-0.020749713	1.509819593	0.730963643	1.43788546	-0.205244024	0.278207253	0.529134637	1.265273231	-0.357707609	-1.217191499	-0.85019784	-0.19500938	0.696553361	0.08541431	-0.252436732	-0.145389971	-1.099414215	1.463716356	-0.565831498	1.037154566	-0.418326206	2.554029253	-0.401431171	-1.223144153	-0.687550485	0.163967329	-0.502439192	1.201210229	-0.331792471	-0.094002312	0.020089685	1.071017057	0.541997906	0.076554831	0.621015037	-0.633708942	0.412743227	-1.313527456	1.689213137	0.013935033	-0.089844002	0.498389604	0.518764617	-1.928058056	0.437013667	1.772973793	1.191055192	1.453646742	-1.516303608	1.886936832	-0.812565314	-0.093068155	0.601872242	1.851794215	-1.646100888	0.022210803	0.420223849	-1.751340747	-0.070284869	1.986120438	-1.142656091	0.70614521	1.289942732	0.542907563	1.365623911	0.303251555	-0.455191977	0.169564764	0.037386488	-0.960363142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWDE|221806	-0.957268431	-0.998650276	0.109653083	-0.520773968	2.158567404	-1.321411962	-0.66853561	-0.626831797	-0.599536229	-1.321411962	-1.321411962	1.851125712	-0.501065002	1.667344059	-0.968286811	0.780772123	-0.298373363	0.585750654	-0.375467822	1.577784125	0.28339981	0.992473424	1.175350315	-1.321411962	-0.792461992	0.667020185	-0.349046549	-0.427996382	-0.65718934	0.395377364	-0.044917672	0.849743067	0.510004188	-1.321411962	-1.321411962	0.514808212	-0.965075662	0.48594375	-1.015051528	0.016478899	0.192039723	-1.321411962	0.724632715	-1.321411962	0.444069102	0.960568845	0.257937426	0.811798961	0.43349553	-1.321411962	0.309013322	0.036530556	-0.945459467	-0.695602339	-1.321411962	-0.814004719	1.765227485	0.490831421	-0.657220107	1.129067804	-0.893815073	-0.797567025	1.67851242	-0.918623995	-0.718291032	1.461757795	-1.106568853	-0.856029897	-1.321411962	-1.321411962	-0.859852742	-1.321411962	-0.293874019	-0.168747972	-1.321411962	-0.803417619	0.457425874	-0.623824482	2.167305714	1.012265663	-0.759784897	-1.321411962	-1.321411962	2.646578195	-0.656574258	-0.50233955	-0.716523662	-1.321411962	2.698412303	0.187240728	-0.009502075	-1.321411962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWF|7450	0.979068759	-1.100008149	-1.750643514	-1.656775394	0.428294633	0.659183884	1.568926873	1.336085313	0.812545189	0.951722884	0.746501589	0.960747691	0.278736012	-0.189158196	-0.325897402	-1.252050946	-1.40770769	0.324299717	0.735361383	-1.329584044	0.750687068	-0.350363053	0.063688846	0.990482689	0.940381489	-0.40314808	0.463107488	1.207344399	0.468524436	-0.679874313	-0.27654946	-1.155903128	-0.776393483	0.681522173	1.227171718	-0.032381056	1.245551666	-1.534138712	-1.999309414	0.976006231	-1.49755997	1.105055659	0.144000637	1.620020209	-1.121785554	-0.913211642	-1.135815273	-1.067046524	-0.772619609	1.776607007	-0.937944322	0.405388893	1.307997426	1.309102371	0.38156273	1.165650386	0.973650221	-1.16327332	0.614494528	-1.174032435	1.41058929	0.886430103	0.996579254	-0.613620403	1.818395056	-0.843467242	0.827416442	0.260307929	0.372210012	1.35187219	-0.177542412	0.964161686	-0.19085623	-0.798378448	0.998173778	-0.256647618	-1.117591317	1.160171241	0.231373004	-0.267258725	1.171779684	0.055266908	-0.960864341	0.581661953	-0.418823813	1.138639737	0.740826667	1.080466915	0.795125238	0.419287813	1.326414975	-0.427534974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBSCR17|64409	-0.110782702	-0.99044728	0.843849141	0.90146931	-0.957952195	-1.287940975	-1.447865067	-1.293881872	-0.677205548	-0.989287716	-1.447865067	-1.447865067	-0.033721759	2.382365267	-0.351431031	-1.320883967	1.056807448	0.163841324	-1.097710418	0.676925087	-0.916667188	-0.575954877	-0.585488719	-1.321029456	-1.307827541	-0.831966524	-1.344633403	-0.421470532	-1.447865067	-0.164707856	0.897343051	0.826267363	0.949843942	-0.856746248	-1.292338297	1.329222641	-0.2217259	0.792462003	1.6871591	-1.447865067	1.029534997	-1.084173142	0.889400362	0.66642659	1.198452516	0.848910408	0.631262776	-0.246864134	0.977685257	-1.447865067	0.697271526	1.213058204	-1.313594104	-0.025069166	-0.735943037	-0.694430119	-1.075741293	0.816304247	0.161846456	0.96422361	-0.779195618	-0.962839327	-1.004905202	1.218232886	-0.948625128	-0.633785486	-0.982353475	-0.654122999	-1.162578452	-1.295844294	-1.279000122	-0.988022675	-1.313128763	0.638189293	-0.69242056	-0.597005453	0.828638022	0.13922562	0.17218569	0.687710835	-0.947778685	-0.586464337	1.459505522	-0.840237915	-1.447865067	-1.027716894	-0.853947911	-1.180260169	-1.272025703	-0.824245636	-0.655438593	0.732973501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBSCR26|171022	0.852034068	-1.707450427	-0.805782388	-0.307852908	0.791278418	0.259337034	0.518143827	-1.098107947	-0.101821654	0.395419395	1.845674102	0.154534192	-0.927205194	-1.707450427	1.524039937	-0.532336849	-1.340221241	0.348577129	0.598692718	-1.228394092	0.74040847	0.656539954	1.603797533	-0.38104249	-0.137819293	1.609959772	0.616329535	-1.097107287	1.12487598	1.840160392	-0.942676273	-0.909244399	-0.454483355	2.375845425	-0.445604734	-0.147286681	0.757523855	-0.82106262	-0.702130428	0.069828291	-0.640774577	1.369962438	-0.886231722	2.612330955	0.063121614	-0.896502377	-1.409206364	1.059388249	-0.002797215	0.408472955	-0.822977009	-1.291205523	0.739836254	-0.063443609	-0.330099276	0.850402759	-0.210346408	-0.362768065	1.403772485	-1.05273504	0.444093788	0.362153304	1.560899944	-1.000894873	0.241308392	1.719453843	-0.085631585	-0.598706672	-0.011046698	-0.599638504	-0.112449061	1.245985518	-0.247784113	-0.017326171	-0.500389048	-1.707450427	-1.475689626	0.258465834	0.329343908	-0.177924051	0.152707516	0.061358207	-1.707450427	0.608063344	-0.630191825	0.947703861	1.307008275	0.67588091	1.958063425	0.263336356	-0.734852488	-1.707450427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WFDC2|10406	0.17172888	-1.483613609	0.154145995	0.06015288	0.51738724	-1.593986325	-0.230030279	-0.049071501	-0.736206933	-0.67380661	0.095425483	-1.399821469	0.472370592	-0.724067799	-0.190285985	-4.022637	0.349202108	-0.29605607	-0.843777807	1.576929317	0.102662411	-0.231312962	1.095326307	-0.065109516	-1.906229845	1.14029081	-1.255571635	-1.033567401	-0.902507439	-0.696361278	1.122036924	0.004034397	0.377640628	-0.295289805	-0.568899637	1.094496458	-0.786557151	0.211440433	0.291563863	-0.235643622	-0.089040102	-0.096808672	0.718855917	1.390515452	1.340259265	0.434812862	0.317082654	2.367425819	0.773379853	-0.916575427	0.09292316	1.210544112	-2.311371706	-0.893090957	-1.13543937	0.289506907	0.650417095	0.449661864	-0.971095583	0.118303397	-0.229894161	-1.084461678	1.174334019	-1.160972066	-0.815537573	-0.910658238	-1.466237639	-0.484146034	-0.424529835	-2.54083177	-1.613589832	-0.726442155	1.54973966	0.903848455	-0.002005383	-1.912525008	-0.196353674	-0.052802437	-0.027649947	0.852717461	-0.874654699	0.010432306	-2.583800473	0.43317756	-0.230808343	-1.15107997	1.232034126	-0.638563397	1.703597165	-0.571220135	-1.837038961	-1.44168729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WFDC5|149708	-0.336931053	-0.377824965	0.999601936	-0.696780963	-0.696780963	-0.696780963	-0.696780963	-0.696780963	-0.696780963	-0.696780963	-0.696780963	-0.696780963	-0.320005115	-0.696780963	-0.696780963	-0.343545664	-0.696780963	0.002115013	-0.696780963	1.463013163	3.781518071	-0.696780963	1.284056767	-0.696780963	-0.696780963	2.493245867	-0.696780963	1.687218676	-0.470791561	1.56516024	-0.329160758	-0.696780963	-0.696780963	-0.696780963	-0.696780963	0.402088501	-0.696780963	-0.255564289	-0.179846691	-0.696780963	-0.207759094	-0.696780963	1.391207901	-0.696780963	0.684840189	0.055403228	0.976696996	1.668191108	-0.488307019	-0.696780963	0.049180913	0.34374165	-0.696780963	-0.696780963	-0.696780963	-0.696780963	-0.696780963	0.163629766	-0.696780963	1.059759475	-0.696780963	-0.529686981	-0.34198933	1.31787765	-0.696780963	-0.501069096	-0.484471072	-0.082909223	-0.696780963	-0.696780963	-0.696780963	-0.696780963	3.622393246	0.138762434	-0.696780963	-0.397376638	0.749336925	-0.390313449	1.454543619	0.100095064	-0.696780963	1.810006296	-0.696780963	0.248408071	-0.696780963	-0.696780963	3.139755174	-0.696780963	0.06189135	-0.696780963	-0.696780963	0.477861673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WISP2|8839	0.579894619	1.13977659	-0.479734222	-0.875407421	0.154247968	0.315208818	-0.321088806	0.14789254	-1.503355175	0.02741373	-1.137031044	-0.132644566	1.488859695	-1.503355175	0.654794072	-0.075035	0.37086865	0.745747902	1.233831581	-1.246450912	0.796083928	0.511200848	1.548078828	-0.045028362	-0.847950516	2.768911102	0.593804189	1.468718731	0.283238618	1.79822932	1.02493795	-0.675492269	-0.699440322	0.214439532	-0.67597866	0.297284757	-0.434266321	-0.42297374	-1.503355175	-0.929281691	-0.988121913	-1.05434759	1.207124955	2.105682674	0.420978528	-1.325855367	-0.604215684	0.287199578	-0.569955761	0.430981947	-1.050947485	1.490232161	-0.805543339	0.629931393	-1.052114898	0.423862563	-0.101977904	-0.233656582	-0.38571964	-0.694102274	-0.414582864	-0.062984398	0.148457847	0.261594539	-0.88700242	-0.202512084	-0.014991906	0.658031362	-0.847816218	-0.963989946	-1.503355175	-0.240026343	-0.370255062	0.070545324	0.457984088	-0.503926096	-0.553397142	1.04488296	0.601914284	-0.870900686	-0.396915394	0.613123313	-1.074466607	0.005607635	0.019592424	-0.069889578	2.326165251	-0.218346427	-1.128177857	-0.826141867	1.629847728	3.273115408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WISP3|8838	-0.195385424	-1.226946305	0.547217574	1.036172994	-0.329800296	-0.163195724	-0.53284907	-1.012769586	-1.001586749	-1.001633737	-0.56212886	-1.009527958	-0.432501621	-1.226946305	-1.226946305	-1.050327061	1.419522062	-0.711654435	-1.226946305	0.367609006	-1.031969935	-0.284945943	-0.385832028	-0.698723063	-0.567149659	-0.370287049	-0.633074808	-0.850569022	-0.640024974	-0.960685459	1.646734762	0.703905798	1.035229986	-0.999101161	-1.010622612	1.147935714	-0.614611558	0.913277458	0.867204233	-0.259654876	0.859640238	-1.226946305	0.97607529	-1.226946305	0.773967244	0.74373405	0.936709018	-0.253582755	0.692923062	-1.226946305	1.247239613	0.803039815	-1.226946305	-0.774945858	-1.226946305	-0.778590401	0.778904483	1.060120486	-1.226946305	0.61721497	-0.435168123	0.25173247	-1.049467712	-1.226946305	1.514150386	-0.541996639	-0.889808622	-0.989851054	-0.695610694	-1.226946305	-0.568782954	-0.587347062	0.215358574	0.522132892	0.453230041	-1.226946305	0.404154082	-0.952913927	1.026398005	0.207013801	1.077711623	-0.298150309	-1.226946305	-0.239346013	-0.968951853	-1.226946305	-0.907051897	-0.6180475	2.164533533	-1.226946305	-0.9688177	-0.279913737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WIT1|51352	0.913037183	-1.172005811	0.957267808	1.530753665	-0.09368019	-0.615410983	-0.902665367	-0.632288185	-1.172005811	-0.389269077	-0.917762195	-0.509115119	-0.256353	-0.924289869	-0.442735626	-0.363420627	1.931103199	-0.31630922	-0.210463142	-0.862900283	0.396906434	0.23280899	0.109003593	0.271507841	-0.562655377	1.831286537	-0.254408189	0.134958819	-0.956200539	-0.685556467	1.365733979	1.49435422	1.472816709	-0.928675438	0.220829949	1.901142903	-0.365308195	1.146788838	1.924843892	-1.172005811	1.59232134	-1.172005811	0.548995472	0.523003364	1.567856688	0.619597294	0.877583905	-1.172005811	1.514325884	-0.483090024	0.664679302	1.350072126	-1.172005811	-0.689285681	-0.768174365	-0.537801261	-1.172005811	1.361959996	-1.172005811	0.946254221	-1.172005811	-0.882385731	-0.833202733	-1.172005811	-0.707977187	-0.303021305	-1.172005811	-0.585797975	-0.748229304	-1.172005811	-1.172005811	-0.488936952	-0.487036061	1.008632057	-0.957657467	-1.172005811	0.506640249	-1.172005811	0.360619371	0.433525546	0.028043646	-0.673753705	-1.172005811	-0.732419535	0.173586259	0.397502176	-1.172005811	-1.172005811	-1.172005811	-0.865821034	-0.698605637	1.882715272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNK2|65268	-0.437452441	0.216126293	0.658772642	0.344171096	-0.266014976	-0.845309364	-1.032372373	-1.051879494	-1.279143467	-1.279169107	-1.686405993	-0.715620032	-0.138012079	-0.766155685	-0.815959325	-1.607167659	0.768238897	0.431309039	-0.798409587	0.325724496	2.095793092	0.225556886	-0.595965193	-0.637118379	-0.745279779	-0.979324844	-1.32395788	-1.124738292	-0.905041694	-1.089322232	0.708747726	0.517666093	0.681253198	-1.176385406	-1.409925068	0.570679483	-0.938155314	0.387591292	0.664105573	-0.724660497	0.817813597	-1.017069925	1.313978536	0.353700333	0.974045587	0.760810163	0.706559657	1.613928681	0.598641602	-0.492440786	0.797345506	1.896811446	-1.738668606	-0.132668238	-1.411046928	2.268177739	-0.798949577	0.589303999	-0.80734348	0.99927476	3.337592854	-1.031946027	1.077217347	-1.331979997	-0.660670496	0.576302088	-0.802943853	-0.657547359	-0.948272865	-0.043501991	-1.373974141	-0.202972724	-1.738009279	0.485817176	-1.023317516	0.223618056	0.600892313	-0.652768318	1.991435947	0.629047112	-0.882850253	-1.9289129	1.343808625	-1.253215664	-1.107551999	-0.678931051	-0.490555052	0.045960829	0.666215001	-0.232880449	-0.011589231	-1.242301777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNK4|65266	-0.51049314	-0.6891761	0.981579537	0.598524283	-0.789264215	-0.186154042	-0.208107446	0.30125479	-0.512989964	-0.537903671	-0.9390911	-0.802003875	-0.017699842	-1.395535336	-0.349040868	-1.477520561	1.196307867	0.433789658	-0.424166544	1.371063034	-0.947047722	0.604724805	0.190201865	0.2606427	-0.184718974	0.540469367	-0.678638458	-0.673927146	-0.173566307	-1.512050962	0.781700525	1.323687633	1.021768048	-1.721664721	-0.344780402	0.62976784	-0.385178025	1.280273213	1.288271798	-0.704379525	1.213394459	-0.455467983	1.23825424	0.242014867	1.13078583	1.395661663	1.382960568	-0.392288383	0.943341978	-0.948788188	1.366506861	0.829617093	-0.295184687	-0.279221235	-1.248525122	-1.789199047	-1.159638906	1.074405352	-0.76730414	1.317011481	0.112379761	-1.435097395	-0.245268605	-1.661738545	-0.260641727	-0.671755914	-1.580321049	-2.209451819	-0.488317316	-1.316866174	-1.952208903	0.059753734	-1.537383291	0.561598153	0.10688068	-0.326832351	1.354270626	-0.884611728	-1.09072184	-0.695615344	-1.487579805	-1.568295271	-1.613488454	0.44386955	-1.213594415	-0.79210401	-1.430706974	-0.716456769	-0.924500547	-0.150615732	-1.939170306	-0.889327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT11|7481	-0.342444189	1.702390125	0.755906435	-0.567285186	-0.553149597	-0.520855001	-0.317746331	-0.16167438	-0.318115373	-0.377039078	-0.333006856	-0.436505759	1.027505485	2.08801615	-1.055460922	-1.046842336	0.220630559	0.239846924	0.47843339	1.940656773	-0.696192117	-0.554112983	-1.070372578	-0.80803514	-0.259571428	0.1479327	-0.338340069	0.030031806	-0.957829063	1.476522075	0.193888789	1.333029383	-0.244131427	-0.309287529	-1.040529662	0.118305564	0.058766897	-0.074614049	0.136603233	-1.363959642	-0.020055427	-0.171642411	1.350502186	1.019232607	1.231183693	0.942729293	1.238096714	-1.081194738	-0.294214696	-0.61815631	0.648233717	1.069547753	-0.134714613	-0.410239504	-0.620853915	-1.423936378	-1.27894187	-0.169177897	-1.692852675	1.48553148	2.407693264	-0.921373668	-0.289822458	-1.086460994	-0.842327498	-0.998409719	-0.756052791	-1.474871334	-1.647246311	-0.524405862	-1.479552867	0.638008142	-1.282366469	-0.462653218	-0.85377447	-0.268506746	1.481095165	-0.476094646	-0.874552294	-0.197194408	-0.727807898	-0.283684351	3.540497996	-1.630468706	-0.997132509	-0.408689457	-0.185825538	0.036414527	-0.956831571	-0.439210787	0.36600736	1.811507047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT4|54361	-0.775248987	-0.140045468	0.133057692	-0.149509272	-1.298466709	-0.873723789	-1.05743046	-0.899995099	-1.242164857	-0.610788761	-0.752628862	1.317198573	1.329005579	-0.207453095	-0.908782534	-0.899763654	0.405512718	0.069076011	-0.415563261	1.486448913	0.535376058	0.637980162	0.575877379	-1.028539676	-0.719686033	0.109059799	-0.613648152	0.093338459	0.452467522	1.486288231	1.106419065	0.495002997	0.834095016	-1.122528577	-0.410826445	0.569235831	-1.102817384	-0.133714507	-0.225467676	-0.851471313	0.050575375	-1.062920589	1.406506826	2.629134102	0.793995777	0.98775283	0.296674425	1.103878767	0.20506105	0.08259883	-0.029596854	0.779166947	-1.239959062	0.056210289	-1.395733728	-1.15304396	-1.384807836	0.575774678	-1.302615133	1.01673561	0.008890169	-1.130020885	0.04872061	-1.576555402	0.295215005	-0.314057737	-1.998660233	-0.00968032	-1.998660233	-0.251374327	-1.514965602	-0.861948716	0.111647864	1.021176581	0.076968159	-0.820505534	1.066446617	-0.174766181	0.559217724	3.13862635	0.151804092	-0.456417713	-0.545339115	-1.211978359	-0.939049924	-0.027351003	-0.779835878	-0.078452425	-0.129921559	-0.362983551	0.857850112	-0.944788602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
