	TCGA.A6.2675	TCGA.A6.4105	TCGA.A6.5656	TCGA.A6.5657	TCGA.A6.5659	TCGA.A6.5660	TCGA.A6.5661	TCGA.A6.5662	TCGA.A6.5664	TCGA.A6.5665	TCGA.A6.5666	TCGA.A6.5667	TCGA.A6.6137	TCGA.A6.6138	TCGA.A6.6140	TCGA.A6.6141	TCGA.A6.6142	TCGA.A6.6648	TCGA.A6.6649	TCGA.A6.6650	TCGA.A6.6651	TCGA.A6.6652	TCGA.A6.6653	TCGA.A6.6654	TCGA.A6.6780	TCGA.A6.6781	TCGA.A6.6782	TCGA.AA.3489	TCGA.AA.3496	TCGA.AA.3511	TCGA.AA.3655	TCGA.AA.3660	TCGA.AA.3662	TCGA.AA.3663	TCGA.AA.3697	TCGA.AA.3712	TCGA.AA.3713	TCGA.AD.5900	TCGA.AD.6548	TCGA.AD.6888	TCGA.AD.6889	TCGA.AD.6890	TCGA.AD.6895	TCGA.AD.6899	TCGA.AD.6901	TCGA.AD.6963	TCGA.AD.6964	TCGA.AD.6965	TCGA.AM.5820	TCGA.AM.5821	TCGA.AU.3779	TCGA.AU.6004	TCGA.AY.5543	TCGA.AY.6196	TCGA.AY.6197	TCGA.AY.6386	TCGA.AZ.4323	TCGA.AZ.4616	TCGA.AZ.5403	TCGA.AZ.5407	TCGA.AZ.6598	TCGA.AZ.6599	TCGA.AZ.6600	TCGA.AZ.6601	TCGA.AZ.6603	TCGA.AZ.6605	TCGA.AZ.6606	TCGA.AZ.6607	TCGA.AZ.6608	TCGA.CA.5254	TCGA.CA.5255	TCGA.CA.5796	TCGA.CA.5797	TCGA.CA.6715	TCGA.CA.6716	TCGA.CA.6717	TCGA.CA.6718	TCGA.CA.6719	TCGA.CK.4947	TCGA.CK.4948	TCGA.CK.4950	TCGA.CK.4952	TCGA.CK.5912	TCGA.CK.5913	TCGA.CK.5914	TCGA.CK.5915	TCGA.CK.5916	TCGA.CK.6746	TCGA.CK.6747	TCGA.CK.6748	TCGA.CK.6751	TCGA.CM.4743	TCGA.CM.4751	TCGA.CM.5344	TCGA.CM.5348	TCGA.CM.5349	TCGA.CM.5860	TCGA.CM.5861	TCGA.CM.5862	TCGA.CM.5863	TCGA.CM.5864	TCGA.CM.5868	TCGA.CM.6161	TCGA.CM.6162	TCGA.CM.6163	TCGA.CM.6164	TCGA.CM.6165	TCGA.CM.6166	TCGA.CM.6167	TCGA.CM.6168	TCGA.CM.6169	TCGA.CM.6170	TCGA.CM.6171	TCGA.CM.6172	TCGA.CM.6674	TCGA.CM.6675	TCGA.CM.6676	TCGA.CM.6677	TCGA.CM.6678	TCGA.CM.6679	TCGA.CM.6680	TCGA.D5.5537	TCGA.D5.5538	TCGA.D5.5539	TCGA.D5.5540	TCGA.D5.5541	TCGA.D5.6529	TCGA.D5.6530	TCGA.D5.6531	TCGA.D5.6532	TCGA.D5.6533	TCGA.D5.6534	TCGA.D5.6535	TCGA.D5.6536	TCGA.D5.6537	TCGA.D5.6538	TCGA.D5.6539	TCGA.D5.6540	TCGA.D5.6541	TCGA.D5.6898	TCGA.D5.6920	TCGA.D5.6922	TCGA.D5.6923	TCGA.D5.6924	TCGA.D5.6926	TCGA.D5.6927	TCGA.D5.6928	TCGA.D5.6929	TCGA.D5.6930	TCGA.D5.6931	TCGA.D5.6932	TCGA.D5.7000	TCGA.DM.A0X9	TCGA.DM.A0XD	TCGA.DM.A0XF	TCGA.DM.A1D0	TCGA.DM.A1D4	TCGA.DM.A1D6	TCGA.DM.A1D7	TCGA.DM.A1D8	TCGA.DM.A1D9	TCGA.DM.A1DA	TCGA.DM.A1DB	TCGA.DM.A1HA	TCGA.DM.A1HB	TCGA.DM.A280	TCGA.DM.A282	TCGA.DM.A285	TCGA.DM.A288	TCGA.DM.A28A	TCGA.DM.A28C	TCGA.DM.A28E	TCGA.DM.A28F	TCGA.DM.A28G	TCGA.DM.A28H	TCGA.DM.A28K	TCGA.DM.A28M	TCGA.F4.6459	TCGA.F4.6460	TCGA.F4.6461	TCGA.F4.6463	TCGA.F4.6569	TCGA.F4.6570	TCGA.F4.6703	TCGA.F4.6704	TCGA.F4.6805	TCGA.F4.6806	TCGA.F4.6807	TCGA.F4.6808	TCGA.F4.6809	TCGA.F4.6854	TCGA.F4.6855	TCGA.F4.6856	TCGA.G4.6293	TCGA.G4.6294	TCGA.G4.6295	TCGA.G4.6297	TCGA.G4.6298	TCGA.G4.6299	TCGA.G4.6302	TCGA.G4.6303	TCGA.G4.6304	TCGA.G4.6306	TCGA.G4.6307	TCGA.G4.6309	TCGA.G4.6310	TCGA.G4.6311	TCGA.G4.6314	TCGA.G4.6315	TCGA.G4.6317	TCGA.G4.6320	TCGA.G4.6321	TCGA.G4.6322	TCGA.G4.6323	TCGA.G4.6586	TCGA.G4.6588	TCGA.G4.6625	TCGA.G4.6626	TCGA.G4.6627	TCGA.G4.6628
VIPR2|7434	2.204188532	0.472529026	-0.13128031	1.10327707	0.192258942	-0.456189432	-1.026699825	1.974240459	1.618860402	0.68137713	-1.259433444	0.80207451	0.080167795	0.186817517	-0.833398615	0.272914305	0.173682522	-1.005047327	1.133385911	-1.252317765	1.930029453	1.194480774	-0.746716511	0.708613109	-1.650645015	0.209619506	0.513945446	2.297604349	1.837011721	0.916047318	1.167758822	0.627450779	1.165041544	2.046359519	1.315745335	0.761735777	0.935093788	0.240252739	0.134883176	-0.245901011	-0.816759132	-0.19083523	0.884577818	0.888422975	1.018420848	-0.579408577	0.88281051	0.314111261	0.379141895	-1.414021864	0.756736241	-0.150048286	-1.190334082	0.648481811	-1.228598672	-1.078054697	1.266759847	-0.920124485	0.042396852	-1.829915402	1.766770094	1.030662521	0.930474934	1.453709374	2.334375278	2.689224935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIP|7432	1.733411489	-0.054203951	-1.029722737	0.3087954	1.305638234	-1.171734563	0.099797807	1.619640711	1.349579505	1.636267443	-1.686697715	0.965092645	-0.731788941	0.732183313	-1.311464396	0.019519681	-0.637322439	-1.502132879	0.781984903	-1.539395504	1.264566484	-0.496326021	-1.272736634	1.001570098	-1.506320704	-1.511185484	-0.012862378	1.794066598	1.753845252	1.29186782	1.306121359	1.285334647	1.480304808	1.434832201	1.512347347	1.010225114	1.836079129	-0.019684007	0.621126417	-1.544896187	-0.95536229	-0.305032644	0.16273393	0.901891391	-0.73220692	-0.178724677	-1.455753327	0.554954434	0.983526956	0.869665276	-0.312491402	0.183838003	-0.554770868	-1.224202704	-0.364674964	-1.400680466	0.903967113	0.908453995	0.866275471	-0.614893657	2.238738827	1.438733567	1.306795911	1.249988365	1.24808784	1.697482941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT|5212	2.377638729	-0.759604199	-1.113054864	1.440697922	1.05393665	-0.80780541	-0.284563535	1.867393204	1.300660848	1.765483593	-0.513049462	1.337817791	-0.554572896	-0.793997344	-0.804347284	-0.427991734	-0.451993289	-1.113054864	0.231449524	-0.085857274	-0.814282228	-1.113054864	0.177661747	0.115021384	-0.181221482	0.900500683	1.385290005	2.173857557	1.897139333	2.13136203	1.826594186	1.271209265	2.544811932	1.474669661	1.658939607	1.354004966	1.013625205	0.286706545	-0.820505288	-0.638659381	1.159832919	-1.113054864	0.376880311	-0.49281442	1.182579075	-0.856104232	1.687571395	-1.113054864	-1.113054864	-1.113054864	-1.113054864	-0.397262692	-0.446261868	1.116509864	-1.113054864	-0.388441963	1.794893313	-0.767717167	-0.788255695	-0.721829629	2.671655039	2.446718383	2.761396661	2.703461563	1.862330155	2.289118643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VNN1|8876	-0.346380356	-0.006640418	-0.359951378	-0.490043085	-0.329945128	-0.152627193	1.773765027	-0.681924167	-0.245757949	-1.286157734	-1.024686904	-0.717487878	-0.277313612	-0.677661966	0.264860528	-0.619829317	-0.484097217	0.493902441	0.12319824	-1.111648349	-0.073081135	0.078703522	2.971295956	0.283645964	-0.465619018	1.294525926	-0.288524997	0.74690463	-0.094907263	-0.081833794	0.555038748	-0.057293303	0.567970045	-0.759073735	-0.567482735	0.692624173	-0.901359067	2.670450936	-0.203901006	-0.363811035	0.306744838	-0.891998189	1.312119602	-0.353135119	0.075075678	-0.356457509	1.771877313	-1.492377492	-1.211388392	2.105392249	0.043256637	2.31865585	-0.409107623	0.611300255	1.926829362	-0.120164196	-0.344094883	0.164264801	-0.200733167	0.946050472	-0.606408604	-0.745829236	-1.716374405	-1.191366373	0.53191352	-1.194858268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VNN2|8875	-0.045721391	0.485129662	-1.44882433	0.51291381	1.003352701	-0.508079	1.110383182	1.632452075	0.67438016	0.672950972	-0.07293282	0.570111236	0.013382604	0.727709078	-0.377066866	-0.384508689	0.282563826	-0.409162519	0.280901229	-0.90204369	0.701773133	-1.20247649	2.531318298	0.2934716	0.849172322	1.79654999	0.439939051	1.245262282	0.640784124	1.854711348	0.95289265	0.880066141	0.87036595	0.920080577	1.057431183	0.818425677	1.219163314	1.094923342	0.019708085	-1.892802932	0.467987189	-0.892760772	0.001020982	0.469237006	-0.067121912	0.744745122	1.32299494	-1.185707137	-1.046299717	0.588496657	-0.129860429	1.947349553	-0.232144591	1.702043927	0.850020435	0.079763445	1.663786322	-0.626742422	0.318062827	-0.158081381	0.381827001	0.399203973	0.434012221	0.175050414	1.544346638	-0.183415342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VPREB3|29802	-0.109191171	-0.984728759	-0.650544674	2.691554667	1.326083177	-0.433377371	-0.722947015	1.777897918	0.845180431	1.966233639	-0.987938796	1.900642661	-0.55189872	0.353629732	-0.685773122	1.087123942	-0.07530888	-0.765606901	0.808827677	-0.859925725	1.841238997	-1.062080387	-0.005466274	0.299005475	-0.133663723	-0.739224356	-0.277368791	0.72664195	0.649146405	3.196223063	2.058453004	1.307295269	1.426942491	2.176635052	2.120840414	1.144123071	0.335461488	0.630104525	0.559204368	-1.50613184	0.105421617	0.165242397	-0.166603714	0.427856993	-0.680536687	-0.566356545	0.632995902	-0.164776337	-1.47806555	-0.293092845	0.250011231	0.590862935	0.113518916	1.725218334	-0.543927888	-0.574953669	3.199663387	-0.412742632	-0.648073934	-0.619732732	1.902327412	0.144671843	1.553584488	2.059435204	0.257466872	0.0330417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VSIG1|340547	-0.145768748	0.994948923	-1.488582157	0.348917668	-0.981242393	-0.374054694	0.681882982	0.413084582	0.645954185	-0.135021812	-0.963050897	-0.691960425	0.456288909	-0.420327608	0.275958817	-0.437529447	-0.731113044	1.337084299	1.343190359	-0.506390286	-0.198900685	-0.523571989	-0.966616745	0.098249354	-0.808254455	0.998322456	-0.858117135	-0.135585543	-0.804018222	0.011849955	-0.103912401	-0.135561024	-0.406658647	-0.103348546	1.664287114	-0.435824318	-0.910988977	-1.175991856	-0.214118025	1.007047055	0.840767459	-0.904895907	1.396150967	-0.06655144	0.000836893	-0.730461072	-0.185688946	-0.533960912	-0.753877228	2.626737378	0.182849944	-0.52540702	-0.780339631	0.971705196	0.885572457	1.360503564	1.336412852	0.110057069	1.942708781	0.117016528	-1.001563011	-1.488582157	-0.297003789	-0.200904732	0.436249755	-0.885304093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VSIG2|23584	1.256563545	0.164634692	-1.816179801	-0.456123476	1.403953288	0.084740396	0.210970536	1.309486207	0.862000835	1.322199873	-1.707384002	1.617463185	0.896346186	-0.913551414	0.350335384	1.164299746	0.616336879	0.699096335	1.013052083	0.401267704	-1.590593733	-1.84789275	-1.252332475	0.002307986	-1.713636859	0.754588223	-0.551483535	1.411815551	1.16325748	1.551381741	1.569531197	1.769446545	1.714233746	1.311910634	1.311514064	1.480809684	1.479267265	-0.640616145	0.252348652	0.337505149	-1.078512054	-0.405931758	-0.079851601	0.594783289	-0.533530604	-1.083940414	-0.71944126	-0.581748972	-0.590453708	-0.790866406	-1.702542119	-0.502400585	0.562490852	0.460600367	-0.396247921	1.180210475	0.502541263	-0.625311281	0.703407856	1.287745988	1.293411142	1.242490807	1.343159291	1.37389545	0.755306275	0.584511078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VSIG4|11326	0.407058547	1.067026723	-0.861754809	-0.341157054	0.565796574	0.04033741	-0.444810079	0.681905607	1.356854942	0.876861322	-0.570499378	0.68399605	-0.07583163	0.978659692	-1.287023672	-0.122146708	0.311165525	-0.696742466	0.639765405	-0.507042849	1.492268604	-1.047650081	-0.470478826	1.515901707	1.776346093	1.049473941	1.117957191	1.784027857	1.740760984	0.560113062	1.458433027	0.905366987	1.32859504	1.556526505	0.965376742	1.436529085	1.910682522	0.954887911	0.251158722	-1.718382991	-0.475216829	-0.386473778	-0.386233348	0.882610291	1.026904911	-0.218205269	1.647779745	-0.377044692	0.288182779	0.868507805	0.085496852	1.172462819	-0.856411602	2.03318015	-0.441938784	-0.530729179	-0.699454018	-0.31444288	-0.065083438	-1.181430701	0.685647531	2.051312057	0.362871501	0.59001025	2.47706204	1.112111207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VSTM2A|222008	2.433838973	0.570465842	-0.650558778	0.02152536	2.718103169	-0.650558778	-0.650558778	2.432685978	-0.171547615	2.233706604	-0.650558778	2.682459891	-0.650558778	-0.650558778	0.174785943	-0.650558778	-0.650558778	1.157803597	0.041819832	0.02999589	0.974852229	0.085463218	-0.650558778	-0.376325847	-0.650558778	-0.650558778	-0.650558778	2.079022081	2.557911487	3.009355145	2.533371674	3.021409215	2.973213868	2.563346689	2.07718081	3.13969838	2.874940938	-0.347102164	0.107068764	-0.421246496	-0.650558778	-0.650558778	-0.650558778	-0.429555433	-0.343191564	-0.432077517	-0.650558778	-0.650558778	-0.397182616	-0.650558778	-0.650558778	-0.387108713	-0.650558778	0.356420946	-0.650558778	-0.383077757	1.644195865	-0.650558778	-0.174746436	0.28727326	2.451393512	2.624361965	2.66282443	2.379273862	1.241277958	2.008352805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VSTM2L|128434	0.523805521	-0.354886122	-0.648792553	1.400432664	-0.135758628	1.699157223	-1.767143894	0.381726049	-0.369844868	0.096579389	0.042921176	0.077639075	-0.123742853	-0.388793141	1.660559483	1.09386767	1.286821548	1.223041215	1.004418026	-0.338000884	2.376870345	0.875136025	-0.512481817	0.457708092	-1.339221483	1.686743368	-0.073438424	0.589487516	0.71567501	0.545328019	0.542398674	0.500057116	0.806157289	0.3141464	-0.150271988	0.236411213	0.140311862	-0.347625436	-0.726245409	2.222695834	-1.02166586	-0.388502718	-0.362916607	0.760948696	0.304581793	-0.205075903	0.143681397	0.308315599	-0.931347448	-1.06974139	-0.414522666	-0.452716039	1.426040287	0.773711365	-0.695650778	-0.61591868	1.835121879	-0.876886909	2.121960629	-1.169499578	0.469122411	0.402954886	-0.108728282	0.249373861	0.223686586	1.110837453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VTCN1|79679	-0.643128754	-0.665388064	-0.978916355	-0.487148442	-0.978916355	0.072681756	-0.244003407	-0.978916355	2.194302284	-0.604907485	0.39036911	-0.978916355	-0.186477957	-0.695896491	-0.21487445	0.574040786	0.909987823	-0.6675449	0.04636371	-0.730409084	-0.517931097	-0.342499907	1.886210961	-0.978916355	-0.978916355	2.26890141	-0.702179967	-0.978916355	-0.978916355	-0.978916355	-0.677912759	-0.978916355	-0.978916355	-0.978916355	-0.978916355	-0.978916355	-0.978916355	0.571754542	-0.978916355	1.528256882	0.08492917	-0.62710317	0.27747212	-0.308412668	-0.658259176	-0.978916355	1.333854451	0.089935894	-0.978916355	-0.978916355	-0.978916355	0.596219034	-0.727087234	0.668998437	-0.135498451	-0.699869971	1.234266152	1.070303437	-0.690803364	0.647162273	-0.075794682	0.433311804	-0.978916355	-0.978916355	-0.658556945	-0.613417872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA2|340706	-1.838870918	0.544514363	0.263656802	-0.294599531	-2.152564163	0.586614024	-0.62875577	-2.790433531	0.856883914	-2.404886503	0.632911589	-1.890793968	0.585590428	-1.465524068	0.258280056	1.2514831	1.074741428	-0.438626054	0.420516823	0.323657137	0.161790311	0.421277188	-0.198134099	0.111604599	0.481070954	-0.993552073	0.527631305	-1.997361635	-2.336088296	-1.406107276	-2.218699353	-2.078464976	-0.976130303	-1.452196291	-2.495078138	-2.232081755	-1.51537694	-1.045821492	0.633454152	0.729254025	0.277505978	1.180602322	0.513447033	0.809322295	0.129290087	0.109322223	0.573202185	0.871849215	1.00371259	-2.53702497	0.942608889	0.27818037	0.743523616	-1.131678833	-1.042641132	0.955391328	-0.572610554	0.061436621	0.035845032	0.843347531	-2.050977337	-1.54329301	-1.907341042	-2.052368785	-1.208555609	-2.926682052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA5B1|127731	1.029989755	0.01356488	0.261127554	-0.780703106	-0.780703106	1.625881805	-0.780703106	-0.080726584	1.390227428	0.898904182	-0.780703106	0.826455664	3.495495555	-0.780703106	0.614672228	-0.780703106	2.480066869	-0.619458754	-0.019183275	-0.547111318	-0.531583894	0.137957087	-0.780703106	-0.780703106	-0.780703106	-0.780703106	-0.780703106	0.507308329	-0.382781813	0.501590078	0.942582677	0.701555551	1.310905496	0.303056896	0.28458211	0.840350401	-0.453955788	-0.483126691	-0.536772736	0.427617953	-0.780703106	1.971573925	-0.505224012	0.534129881	0.776371522	-0.780703106	-0.780703106	-0.780703106	-0.780703106	-0.780703106	0.313582122	0.217346247	-0.543988846	-0.445899674	-0.355140535	-0.327137066	1.607437497	-0.780703106	2.332852687	-0.780703106	-0.164303023	0.723479637	0.353643092	0.376991187	0.137741411	0.490504056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA5B2|90113	0.426451519	-0.402088906	-1.515361681	-0.296736202	-0.259175101	-0.505437257	0.972902186	0.655950078	1.648786142	0.697159592	-0.512154691	1.648393087	-0.21614835	-1.004379496	-1.019108462	-0.106205752	-1.515361681	-0.407179222	0.068144587	-0.903524376	-0.149381544	-1.227100554	1.817408137	-0.999488743	0.567262293	0.968984461	-0.847597806	0.399155835	0.24588412	1.801538818	1.454841453	1.081580262	2.252980895	0.734721655	0.807096795	1.573581261	0.597420105	0.824013578	-0.365504058	-0.794019691	0.876188782	0.727521381	-0.0121086	-0.313559287	-0.291156253	-1.515361681	-0.640382611	2.485636435	-1.238918064	-0.764143641	-0.622748625	-1.227927029	-0.315055847	-0.20880288	0.764256415	-0.484799592	4.7921738	1.540942456	-0.685249946	0.416917839	1.176953871	1.260887252	1.304853875	0.966907786	0.972638177	0.463987355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
